"video_id","word","n","totalVideo","freqVideo","date","title","viewCount","likeCount","dislikeCount","commentCount","source","totalSource","freqSource","tf","idf","tf_idf"
"s5y3Kys3Ip4","ogling",1,1,1,2016-05-03,"Chloë Sevigny on Ogling Women at the Met Gala and Hating Selfies | Met Gala 2016",45831,329,15,30,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"s5y3Kys3Ip4","selfies",1,1,1,2016-05-03,"Chloë Sevigny on Ogling Women at the Met Gala and Hating Selfies | Met Gala 2016",45831,329,15,30,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"s5y3Kys3Ip4","sevigny",1,1,1,2016-05-03,"Chloë Sevigny on Ogling Women at the Met Gala and Hating Selfies | Met Gala 2016",45831,329,15,30,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"s5y3Kys3Ip4","women",1,1,1,2016-05-03,"Chloë Sevigny on Ogling Women at the Met Gala and Hating Selfies | Met Gala 2016",45831,329,15,30,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"SPX0_xgySn0","2018",1,1,1,2018-05-08,"Ashley Graham on How to Survive Your First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",422294,10360,70,183,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.89037175789616,-0.00116125823941188
"SPX0_xgySn0","ashley",1,1,1,2018-05-08,"Ashley Graham on How to Survive Your First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",422294,10360,70,183,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.25276296849537,-0.00050331979449392
"SPX0_xgySn0","graham",1,1,1,2018-05-08,"Ashley Graham on How to Survive Your First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",422294,10360,70,183,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"SPX0_xgySn0","koshy",1,1,1,2018-05-08,"Ashley Graham on How to Survive Your First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",422294,10360,70,183,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.77258872223978,-0.00111393681086371
"SPX0_xgySn0","liza",1,1,1,2018-05-08,"Ashley Graham on How to Survive Your First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",422294,10360,70,183,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.77258872223978,-0.00111393681086371
"SPX0_xgySn0","survive",1,1,1,2018-05-08,"Ashley Graham on How to Survive Your First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",422294,10360,70,183,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"SPX0_xgySn0","vogue",1,1,1,2018-05-08,"Ashley Graham on How to Survive Your First Met Gala | Met Gala 2018 With Liza Koshy | Vogue",422294,10360,70,183,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"SyZLJx5kfFg","album",1,1,1,2016-03-11,"Yael Naïm Preforms “Trapped” Off Her Latest Album, Older",11311,476,1,20,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"SyZLJx5kfFg","naïm",1,1,1,2016-03-11,"Yael Naïm Preforms “Trapped” Off Her Latest Album, Older",11311,476,1,20,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"SyZLJx5kfFg","preforms",1,1,1,2016-03-11,"Yael Naïm Preforms “Trapped” Off Her Latest Album, Older",11311,476,1,20,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"SyZLJx5kfFg","trapped",1,1,1,2016-03-11,"Yael Naïm Preforms “Trapped” Off Her Latest Album, Older",11311,476,1,20,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"SyZLJx5kfFg","yael",1,1,1,2016-03-11,"Yael Naïm Preforms “Trapped” Off Her Latest Album, Older",11311,476,1,20,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"tHTVqg51e1Y","73",1,1,1,2018-05-29,"73 Questions With Michelle Wolf | Vogue",366435,7062,824,907,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.70805020110221,-0.0010880073126164
"tHTVqg51e1Y","michelle",1,1,1,2018-05-29,"73 Questions With Michelle Wolf | Vogue",366435,7062,824,907,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"tHTVqg51e1Y","questions",1,1,1,2018-05-29,"73 Questions With Michelle Wolf | Vogue",366435,7062,824,907,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.7408400239252,-0.00110118120688035
"tHTVqg51e1Y","vogue",1,1,1,2018-05-29,"73 Questions With Michelle Wolf | Vogue",366435,7062,824,907,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"tHTVqg51e1Y","wolf",1,1,1,2018-05-29,"73 Questions With Michelle Wolf | Vogue",366435,7062,824,907,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"U0_X4xIY3JY","husband",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"U0_X4xIY3JY","kanye",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"U0_X4xIY3JY","taylor",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.50407739677627,-0.000604289833980022
"U0_X4xIY3JY","teyana",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"U0_X4xIY3JY","twinning",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"U0_X4xIY3JY","vogue",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"U0_X4xIY3JY","walking",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"U0_X4xIY3JY","west’s",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"U0_X4xIY3JY","yeezy",1,1,1,2016-09-20,"Teyana Taylor on Walking in Kanye West’s Yeezy Show and Twinning With Her Husband | Vogue",43326,731,34,24,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"XRL-2noYCfo","bra",1,1,1,2017-11-01,"The Victoria’s Secret Fantasy Bra Gets a Dose of Reality | Vogue",680360,10492,434,533,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.70474809223843,-0.000684912853450553
"XRL-2noYCfo","dose",1,1,1,2017-11-01,"The Victoria’s Secret Fantasy Bra Gets a Dose of Reality | Vogue",680360,10492,434,533,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"XRL-2noYCfo","fantasy",1,1,1,2017-11-01,"The Victoria’s Secret Fantasy Bra Gets a Dose of Reality | Vogue",680360,10492,434,533,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.38629436111989,-0.000556968405431856
"XRL-2noYCfo","reality",1,1,1,2017-11-01,"The Victoria’s Secret Fantasy Bra Gets a Dose of Reality | Vogue",680360,10492,434,533,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"XRL-2noYCfo","secret",1,1,1,2017-11-01,"The Victoria’s Secret Fantasy Bra Gets a Dose of Reality | Vogue",680360,10492,434,533,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.0517849478033,-0.00162787663632113
"XRL-2noYCfo","victoria’s",1,1,1,2017-11-01,"The Victoria’s Secret Fantasy Bra Gets a Dose of Reality | Vogue",680360,10492,434,533,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.01638302075239,-0.00161365328274503
"XRL-2noYCfo","vogue",1,1,1,2017-11-01,"The Victoria’s Secret Fantasy Bra Gets a Dose of Reality | Vogue",680360,10492,434,533,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"YCDVFF6-AOs","360",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.09861228866811,-0.000441387018347975
"YCDVFF6-AOs","closet",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.09861228866811,-0.000441387018347975
"YCDVFF6-AOs","closets",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"YCDVFF6-AOs","jenner",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.79175946922805,-0.000719871221063903
"YCDVFF6-AOs","kendall",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.70474809223843,-0.000684912853450553
"YCDVFF6-AOs","supermodel",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.14006616349627,-0.000859809627760655
"YCDVFF6-AOs","takes",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.70474809223843,-0.000684912853450553
"YCDVFF6-AOs","tour",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.25276296849537,-0.00050331979449392
"YCDVFF6-AOs","vogue",1,1,1,2017-08-15,"Kendall Jenner Takes You on a 360° Tour of Her Closet | Supermodel Closets | Vogue",9611195,113217,10005,4193,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"ynakjV77kZk","hyojoo",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ynakjV77kZk","ko",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ynakjV77kZk","korean",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"ynakjV77kZk","longboarder",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ynakjV77kZk","rolls",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ynakjV77kZk","seoul",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ynakjV77kZk","south",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ynakjV77kZk","style",1,1,1,2016-06-27,"South Korean Longboarder Ko Hyojoo Rolls Through Seoul in Style",865236,19981,197,454,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"ytuRuFgMGe0","eurydice",1,1,1,2016-06-06,"The Myth Of Orpheus and Eurydice, Part Four: The Petition of Hades | Vogue",126100,1000,12,62,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ytuRuFgMGe0","hades",1,1,1,2016-06-06,"The Myth Of Orpheus and Eurydice, Part Four: The Petition of Hades | Vogue",126100,1000,12,62,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ytuRuFgMGe0","myth",1,1,1,2016-06-06,"The Myth Of Orpheus and Eurydice, Part Four: The Petition of Hades | Vogue",126100,1000,12,62,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ytuRuFgMGe0","orpheus",1,1,1,2016-06-06,"The Myth Of Orpheus and Eurydice, Part Four: The Petition of Hades | Vogue",126100,1000,12,62,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ytuRuFgMGe0","petition",1,1,1,2016-06-06,"The Myth Of Orpheus and Eurydice, Part Four: The Petition of Hades | Vogue",126100,1000,12,62,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"ytuRuFgMGe0","vogue",1,1,1,2016-06-06,"The Myth Of Orpheus and Eurydice, Part Four: The Petition of Hades | Vogue",126100,1000,12,62,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"-6T7s9JIiI4","backstage",1,1,1,2016-12-15,"Troye Sivan’s Backstage Ritual May Surprise You | Vogue",98335,4719,71,138,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"-6T7s9JIiI4","ritual",1,1,1,2016-12-15,"Troye Sivan’s Backstage Ritual May Surprise You | Vogue",98335,4719,71,138,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"-6T7s9JIiI4","sivan’s",1,1,1,2016-12-15,"Troye Sivan’s Backstage Ritual May Surprise You | Vogue",98335,4719,71,138,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"-6T7s9JIiI4","surprise",1,1,1,2016-12-15,"Troye Sivan’s Backstage Ritual May Surprise You | Vogue",98335,4719,71,138,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"-6T7s9JIiI4","troye",1,1,1,2016-12-15,"Troye Sivan’s Backstage Ritual May Surprise You | Vogue",98335,4719,71,138,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"-6T7s9JIiI4","vogue",1,1,1,2016-12-15,"Troye Sivan’s Backstage Ritual May Surprise You | Vogue",98335,4719,71,138,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"0emuOcTgBQw","2016",1,1,1,2016-05-03,"Bella Hadid on How Long It Takes to Get Ready for the Met Gala | Met Gala 2016",386123,3591,86,173,"Vogue",2423,0.000412711514651259,0.000401767778224186,-3.48124008933569,-0.00139865009615737
"0emuOcTgBQw","bella",1,1,1,2016-05-03,"Bella Hadid on How Long It Takes to Get Ready for the Met Gala | Met Gala 2016",386123,3591,86,173,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.25276296849537,-0.00050331979449392
"0emuOcTgBQw","hadid",1,1,1,2016-05-03,"Bella Hadid on How Long It Takes to Get Ready for the Met Gala | Met Gala 2016",386123,3591,86,173,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.79175946922805,-0.000719871221063903
"0emuOcTgBQw","ready",1,1,1,2016-05-03,"Bella Hadid on How Long It Takes to Get Ready for the Met Gala | Met Gala 2016",386123,3591,86,173,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.70805020110221,-0.0010880073126164
"0emuOcTgBQw","takes",1,1,1,2016-05-03,"Bella Hadid on How Long It Takes to Get Ready for the Met Gala | Met Gala 2016",386123,3591,86,173,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.70474809223843,-0.000684912853450553
"2hf35gTCC0M","changed",1,1,1,2016-10-11,"One Million Stories. One Million Lives Changed, Part Five: The Future",47463,345,3,10,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.405465108108164,-0.000162902815632047
"2hf35gTCC0M","future",1,1,1,2016-10-11,"One Million Stories. One Million Lives Changed, Part Five: The Future",47463,345,3,10,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"2hf35gTCC0M","lives",1,1,1,2016-10-11,"One Million Stories. One Million Lives Changed, Part Five: The Future",47463,345,3,10,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.693147180559945,-0.000278484202715928
"2hf35gTCC0M","stories",1,1,1,2016-10-11,"One Million Stories. One Million Lives Changed, Part Five: The Future",47463,345,3,10,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.916290731874155,-0.000368136091552493
"49wGna0UTB8","existential",1,1,1,2018-03-14,"Kendall Jenner Asks Herself Some Existential Questions | Vogue",1272491,35425,6403,2594,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"49wGna0UTB8","jenner",1,1,1,2018-03-14,"Kendall Jenner Asks Herself Some Existential Questions | Vogue",1272491,35425,6403,2594,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.79175946922805,-0.000719871221063903
"49wGna0UTB8","kendall",1,1,1,2018-03-14,"Kendall Jenner Asks Herself Some Existential Questions | Vogue",1272491,35425,6403,2594,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.70474809223843,-0.000684912853450553
"49wGna0UTB8","questions",1,1,1,2018-03-14,"Kendall Jenner Asks Herself Some Existential Questions | Vogue",1272491,35425,6403,2594,"Vogue",2423,0.000412711514651259,0.000401767778224186,-2.7408400239252,-0.00110118120688035
"49wGna0UTB8","vogue",1,1,1,2018-03-14,"Kendall Jenner Asks Herself Some Existential Questions | Vogue",1272491,35425,6403,2594,"Vogue",2423,0.000412711514651259,0.000401767778224186,-4.77912349311153,-0.00192009782768643
"5YlOCs96Grc","anna",1,1,1,2016-11-11,"Desiigner Models Clothing & Raps a Verse for Anna Wintour | Vogue",635025,5731,620,981,"Vogue",2423,0.000412711514651259,0.000401767778224186,-1.94591014905531,-0.000781803997209849
"5YlOCs96Grc","clothing",1,1,1,2016-11-11,"Desiigner Models Clothing & Raps a Verse for Anna Wintour | Vogue",635025,5731,620,981,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"5YlOCs96Grc","desiigner",1,1,1,2016-11-11,"Desiigner Models Clothing & Raps a Verse for Anna Wintour | Vogue",635025,5731,620,981,"Vogue",2423,0.000412711514651259,0.000401767778224186,0,0
"5YlOCs96Grc","models",1,1,1,2016-11-11,"Desiigner Models Clothing & Raps a Verse for Anna Wintour | Vogue",635025,5731,620,981,"Vogue",2423,0.000412711514651259,0.000401767778224186,-0.693147180559945,-0.000278484202715928
"5YlOCs96Grc","raps",1,1,1,2016-11-11,"Desiigner Models Clothing & Raps a Verse for Anna Wintour | Vogue",635025,5731,620,981,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
"5YlOCs96Grc","verse",1,1,1,2016-11-11,"Desiigner Models Clothing & Raps a Verse for Anna Wintour | Vogue",635025,5731,620,981,"Vogue",2423,0.000412711514651259,0.000401767778224186,0.693147180559945,0.000278484202715928
